Date,Daily maximum UTCI,Daily minimum UTCI,Daily maximum T2M,Daily minimum T2M
2000-08-14,39.8918,23.7341,31.3872,25.7308
2000-08-15,37.5732,24.7608,30.8404,25.9973
2000-08-16,39.5478,23.8074,32.4179,26.0780
2000-08-17,39.8215,23.8217,32.7118,26.2982
2000-08-18,37.6771,23.2979,32.0728,26.5194
2000-08-19,39.4923,22.8166,33.2211,26.4105
2000-08-20,37.0401,23.3467,32.4843,27.0178
2000-08-21,36.1437,22.3384,31.5894,26.2074
2000-08-22,30.6586,21.5143,28.1422,25.7421
2000-08-23,34.9471,22.3447,32.4477,26.8468
2000-08-24,36.0637,21.4355,32.9041,26.0875
2000-08-25,32.6739,23.5497,30.1489,26.3642
2000-08-26,35.7707,23.9223,31.0378,26.4312
2000-08-27,35.5082,23.0539,32.5169,27.2129
2000-08-28,37.7986,22.5827,33.5630,27.0214
2000-08-29,38.6868,23.4641,33.3398,26.7151
2000-08-30,37.5457,23.3155,32.4462,26.9729
2000-08-31,37.9908,24.2973,33.2746,27.1336
2000-09-01,39.7115,22.9189,33.7989,27.2398
2000-09-02,37.9511,22.4340,33.6119,26.9588
2000-09-03,39.2010,24.1996,32.9622,26.1903
2000-09-04,39.8776,25.4339,32.5527,26.7517
2000-09-05,40.3208,24.8631,32.9603,26.5706
2000-09-06,40.0365,24.6310,33.0476,26.4956
2000-09-07,40.6746,24.8451,32.3343,27.0349
2000-09-08,40.7922,26.1115,32.3673,27.0447
2000-09-09,39.9173,25.7997,32.5511,27.0030
2000-09-10,40.0510,25.3162,32.5202,27.0883
2000-09-11,38.2388,25.2079,33.3374,26.3181
2000-09-12,39.2882,24.9803,32.8224,26.9096
2000-09-13,40.9978,24.8475,33.3408,26.8086
2000-09-14,41.5629,25.4275,33.3385,27.0335
2000-09-15,42.5081,24.9283,33.1198,26.7182
2000-09-16,42.3539,25.4015,33.1523,26.3755
2000-09-17,40.3593,24.8055,30.8611,26.3101
2000-09-18,40.7683,25.1148,31.9591,24.8227
2000-09-19,38.8819,25.3556,30.1609,25.5887
2000-09-20,39.1064,24.9920,30.8288,25.5453
2000-09-21,37.7158,26.7932,29.8152,25.4297
2000-09-22,37.3091,26.7588,30.1957,25.4278
2000-09-23,36.9525,27.1187,29.6954,25.8967
2000-09-24,36.9932,25.3818,29.7445,25.6632
2000-09-25,37.5615,25.9132,30.4449,25.4987
2000-09-26,37.7230,26.1643,28.6689,25.2153
2000-09-27,37.1805,25.8912,28.8831,25.6988
2000-09-28,38.2185,26.1060,30.8947,25.7840
2000-09-29,40.6378,25.0430,31.2384,25.1236
2000-09-30,39.4297,24.2709,30.0429,25.1596
2000-10-01,40.1100,24.9872,30.3583,25.3246
2000-10-02,38.3770,25.1287,30.4387,25.3275
2000-10-03,37.2397,25.5436,30.5561,25.5598
2000-10-04,38.3592,25.2101,30.5217,25.2057
2000-10-05,37.1534,25.4832,28.9312,24.8957
2000-10-06,36.7213,24.4170,29.6479,24.9955
2000-10-07,36.0902,25.9893,28.5667,24.9831
2000-10-08,37.2538,24.4201,28.5086,25.1656
2000-10-09,36.6685,24.0769,29.2669,25.1417
2000-10-10,39.8057,24.2782,29.7130,25.2965
2000-10-11,38.9810,24.0001,31.1794,25.8179
2000-10-12,40.4356,24.3817,30.7890,25.6986
2000-10-13,40.2829,24.4468,30.8638,25.7118
2000-10-14,38.0231,23.7661,32.4625,26.2192
2000-10-15,38.3655,23.3631,32.5668,26.0985
2000-10-16,35.6223,22.8963,29.9897,25.5303
2000-10-17,34.5205,22.6320,29.5412,25.6898
2000-10-18,34.3364,21.1633,29.7892,24.9177
2000-10-19,36.2310,21.2921,29.8336,24.8065
2000-10-20,36.7321,26.4842,29.0526,25.5602
2000-10-21,38.2863,25.2093,29.5578,24.9590
2000-10-22,38.7868,25.2959,29.7743,25.2368
2000-10-23,36.9277,23.6245,30.7197,24.3379
2000-10-24,37.2115,19.9435,30.6574,22.3239
2000-10-25,37.5567,17.9954,31.7155,21.8009
2000-10-26,36.8402,17.5065,31.2414,22.9297
2000-10-27,38.7827,20.2599,31.9581,23.9970
2000-10-28,37.8410,21.9042,32.0065,23.8773
2000-10-29,38.2893,21.5873,32.1748,23.7849
2000-10-30,37.7463,23.0568,30.9283,23.5674
2000-10-31,37.5333,21.6206,29.8181,24.6989
2000-11-01,36.4163,23.4449,28.1108,24.6205
2000-11-02,35.1962,23.7728,27.2091,24.5913
2000-11-03,35.2194,25.1566,28.7350,24.7165
2000-11-04,35.6270,24.7586,28.7801,25.5741
2000-11-05,35.1598,23.8813,29.6045,25.4118
2000-11-06,35.4036,22.9214,29.6354,25.1506
2000-11-07,34.9655,23.5413,29.2044,25.2979
2000-11-08,33.9036,23.2875,29.1553,25.1649
2000-11-09,34.3290,22.9304,28.2160,25.0811
2000-11-10,33.3942,24.6034,29.5016,25.0828
2000-11-11,33.4954,23.4799,27.6194,24.8804
2000-11-12,33.2783,23.8472,27.5879,24.1560
2000-11-13,31.9779,19.5587,27.9719,24.1930
2000-11-14,33.3369,18.8771,29.1980,24.0392
2000-11-15,32.1778,20.2928,28.4371,24.5050
2000-11-16,30.5123,20.8474,28.9328,24.8998
2000-11-17,32.6426,21.6103,29.1056,25.0861
2000-11-18,31.4721,21.8011,27.7013,24.6163
2000-11-19,32.3061,22.9499,27.3340,24.4801
2000-11-20,33.7351,23.7659,28.6746,24.8442
2000-11-21,33.6775,24.7755,28.0120,25.1506
2000-11-22,35.0493,23.4935,27.6943,24.6835
2000-11-23,32.1056,23.0613,27.5943,24.7750
2000-11-24,33.7735,21.7916,28.9409,24.2052
2000-11-25,34.1638,18.6179,28.6786,23.1323
2000-11-26,33.5333,19.6628,28.3553,23.2262
2000-11-27,31.8472,19.4645,28.5280,23.5481
2000-11-28,29.9951,16.3959,26.7665,23.4231
2000-11-29,26.8269,17.7986,26.7223,23.6435
2000-11-30,33.2008,22.6018,28.0808,24.3187
2000-12-01,37.2261,23.5996,28.0196,24.2094
2000-12-02,34.3606,23.0601,27.5506,24.2407
2000-12-03,32.0980,21.8367,27.1126,24.2470
2000-12-04,30.0469,23.1949,26.4876,24.3633
2000-12-05,32.1889,18.5934,27.6713,22.9678
2000-12-06,30.5492,18.2823,27.2216,22.9123
2000-12-07,30.7177,18.2279,27.2302,22.9339
2000-12-08,30.2018,19.6209,27.1516,23.0588
2000-12-09,29.9684,18.3623,27.2676,22.4534
2000-12-10,31.3658,17.5730,27.4599,22.3546
2000-12-11,30.9259,15.8638,27.2737,22.0473
2000-12-12,31.7035,15.3880,27.1531,21.5110
2000-12-13,31.8617,13.1720,27.6086,20.4896
2000-12-14,33.7641,15.1491,27.4150,20.5023
2000-12-15,30.5160,16.4677,27.2226,21.5096
2000-12-16,29.5223,17.8250,27.0257,22.4574
2000-12-17,29.2450,17.9155,26.8272,22.3475
2000-12-18,29.9139,18.3295,26.5126,22.3885
2000-12-19,30.3464,19.1549,26.5865,22.3485
2000-12-20,29.0732,19.5198,26.6797,23.0263
2000-12-21,29.9377,18.5330,27.3665,23.3820
